bangla word,translitered bangla word
সংগঠন,sangathan
ঘনিষ্ঠতা,ghanishthta
অন্তরঙ্গতা,antarangata
সংসর্গ,sansarg
সান্নিধ্য,sannidhya
সর্বমত,sarvamat
সর্ব_সম্মতি,sarva_sammathi
কুদৃষ্টি,kudrushti
খারাপ_নজর,kharap_najar
মদিরালয়,madiralaya
পানালয়,panalay
বৈতনিক,baitanik
বেতনভোগী,betnvogi
সামবেদ,samaved
হরণ_করা,haran_kara
ঐতিহাসিক,aitihasik
বংশপরম্পরা,vanshaparampra
চিরাচরিত,chiracharit
সনাতনী,sanatani
এই_রকম,ei_rakam
বীর্য,virya
গৃহিনী,grihini
গৃহলক্ষ্মী,grihlakshmi
ঘরনী,gharni
শিল্পোদ্যোগ_সম্পর্কিত,shilpodyog_samparkit
শিল্পোদ্যোগ_সংক্রান্ত,shilpodyog_sakrant
আনুষ্ঠানিক,anushthanik
কাঁকন,kankan
কিপ্টে,kipte
কণ্ঠ,kanth
হাতুড়ি,hatudi
বড়ো_হাতুড়ি,bado_hatudi
পেঁয়াজ,penyaj
পিঁয়াজ,pinyaj
গুহা,guha
গহ্বর,gahbar
উপত্যকা,upatyaka
পার্শ্ব_ভাগ,parshva_bhaag
কর্নিকা,corneka
তট,tat
আবর্জনা,abrjana
অফিস,afis
দরবার,darbar
রাজ_দরবার,raj_darbar
নবদম্পতি,navadampati
অতিবাহিত_করা,atibahit_kara
হ্রাস_পাওয়া,hras_pawa
ক্ষীণ_হওয়া,kshin_haoya
ছুরি,chhuri
তেঁতো,tento
গোয়ালঘর,gwalghar
গোশালা,goshala
কমতি,kamati
গোয়াল,goal
অসহ্য,asahya
অসহনীয়,asahanian
দুঃসহ,durusah
দুর্লভ,durlabh
কঠোর_ব্যবহারকারী,kathor_vyabaharkari
পাষাণ_হৃদয়,pashaan_hridaya
কঠোর_হৃদয়,kathor_hridaya
শক্তিমান,shaktimaan
বলিষ্ঠ,balishth
বলী,bali
শুষ্ক,shushk
অনার্দ্র,anardra
মজবুত,majbut
অভুঙ্গর,abhungar
অনার্দ্রতা,anardrata
শুষ্কতা,shushkta
কনে_আঙুল,kane_anul
কড়ে_আঙুল,kade_anul
বড়ো_নৌকা,bado_nauka
লজ্জা_পাওয়া,lajja_pawa
সংকোচ_করা,sankoch_kara
হনন,honan
বয়ান,bayan
কাহিনী,kahini
আখ্যান,aakhyaan
বিরানব্বই,viranbbai
92,92
প্রকট,prakat
ব্যক্ত,vyakt
কদম্ব,kadamb
কদম,kadam
হরিপ্রিয়,haripriaya
কখনো,kakhano
ধুতরা,dhutra
কিংশুক,kinshuk
কানপট্টী,kanpatty
গাল,gal
গণ্ডস্হল,gandshal
কনিনীকা,kaninika
চোখের_মণি,chokher_mani
কুটিলতা,kutilata
কপটতা,kapatta
ধূর্ততা,dhurtata
চালাকী,chalaaki
ছল,chal
ছল-কপট,chal-kapat
প্রতারণা,pratarna
বঞ্চনা,banchana
ছলনা,chhalana
বিশ্বাসঘাতকতা,vishwasaghatkta
ভণ্ড,bhand
পাষণ্ড,pashand
বিশ্বাসঘাতক,vishwasaghatak
কপাল,kapaal
হাস্যকর,hasyakar
হাস্যস্পদ,hasyaspad
বাঁদর,bander
মর্কট,markat
শাখামৃগ,shakhamrug
ধর_পাকড়,dhar_pakad
পায়রা,pyra
কভুতর,kabhutar
কপোত,kapot
পারাবত,paravat
ধূমকেতু,dhumaketu
জনসাধারণ,janasadharan
মণ্ডলী,mandali
কোনো_সময়,cono_samay
সম্ভবত,sambhavat
হয়তো,hatto
মারাঠি_ভাষা,marathi_bhaasha
পিঠ,pitha
পৃষ্ঠদেশ,prishthdesh
কাশ্মীরি_ভাষা,kashmir_bhaasha
পাণ্ডুরোগ,pandurog
জণ্ডিস,jandis
পিত্তরোগ,pittarog
মুত্রাশয়,muthrashay
রোজগার_করা,rojgar_kara
চাষবাস_করা,chasbas_kara
লাভ_করা,labh_kara
ত্রুটি,troti
বিপর্যয়,viparya
ট্যাক্স,tax
চমত্কার,chamatkar
অদ্ভুত_কাজ,adbhuth_kaaj
করতল,karatal
আজ্ঞা_পালন_করা,ajna_paalan_kara
সম্পাদন_করা,sampadan_kara
তলোয়ার,talowar
অসি,asi
নখ,nakh
ধৈর্য্য,dhairyya
সন্ধি,sandhi
আর্তনাদ,artanad
আর্তস্বর,artswar
অশ্রুপূর্ণ,ashrupurna
কাঁকড়া,kankada
কর্তব্য,kartavya
কর্ণাটক,karnataka
কার্যনির্বাহী_কর্ত্তা,caryanirbahi_kartta
ক্যালেন্ডার,calender
দিনপঞ্জিকা,dinapanjika
দিনপঞ্জী,dinapanji
যন্ত্র,yantra
কল,kal
মেশিন,machine
সান্ত্বণা,santvana
সুরেলা,surela
ঘটি,ghati
অভিনেতা,abhineta
কলাকার,kalakar
ঝগড়া,jhagda
কলহ,kalh
কসাইখানা,kasaikhana
বধ্যভূমি,badhyabhumi
সঙ্গীত,sangit
গান,gaan
ফুসফুস,phusphus
জলখাবার,jalkhabar
ক্ষুধার্থ,kudharth
দিবাস্বপ্ন,dibaswapn
শল্যচিকিত্সক,shalyasikitsak
কবি,kabi
কাব্যকার,kavyakar
যন্ত্রণা,yantrana
সাজা,saja
দুঃখদায়ী,duhkhadayi
কষ্টদায়ী,kashtdayi
কষ্টকর,kashtakar
অত্যাচার_করা,atyachar_kara
উত্পীড়ণ_করা,utpiran_kara
পরীক্ষা_করা,pariksha_kara
নিরীক্ষণ_করা,nirikshan_kara
কাব্যগ্রন্হ,kavyagranh
বশে_করা,vashe_kara
অধীনস্হ_করা,adhinsh_kara
সংকুচিত_হওয়া,sankuchit_haoya
কুঁচকে_যাওয়া,kunchake_yawa
শপথ,shapath
দিব্যি,dibyi
বিকৃতি,vikruti
বিকার,bikar
কচুরিপানা,kachaurippana
লোককথা,lokkatha
লোকগাথা,lokgatha
শিশু_চিকিতসক,shishu_chickitsak
কাক,cak
খবরের_কাগজ,khabarer_kaagaj
কাঠ,kath
দারু,daru
দুঃখগ্রস্ত,duhkhagrast
ভয়ার্ত,vyarth
ভয়ভীত,bhaibhit
চিত্রকলা,chitrakala
অঙ্কন_শিক্ষা,ankan_shiksha
সপ্তক,saptak
আদেশ_দেওয়া,aadesh_dewa
আর্জি_করা,argy_kara
হুকুম_দেওয়া,hukum_dewa
নিবেদন_করা,nivedan_kara
অনুনয়_করা,anunaya_kara
প্রতিজ্ঞা_করা,pratigya_kara
পণ_করা,pan_kara
সম্ভাষিত_করা,sambhashit_kara
আতঙ্কিত_হওয়া,atankit_haoya
কম্পন_করা,compan_kara
থরথর_করে_কাঁপা,tharathar_kare_kanpa
কাঁটা,kaanta
কন্টক,kantak
দংশন,danshan
হুল_ফোটানো,hul_photano
তুলাযন্ত্র,tulayantra
দাড়িপাল্লা,daripalla
বাল্যাবস্হা,vaalabsha
ছোটবেলা,chotabela
মাছের_কাঁটা,mayer_kaanta
কম_করা,kam_kara
কমতি_করা,kamati_kara
খণ্ডন_করা,khandon_kara
জড়ো_করা,jado_kara
শামিল_করা,shamil_kara
একত্র_করা,ekatara_kara
যুক্ত_করানো,yukt_karano
কামড়ানো,kamrano
নিরস্ত_করা,nirast_kara
নাকচ_করা,nakch_kara
বাতিল_করা,batil_kara
নীলকমল,nilkamal
নীলেন্দু,nilendu
নীলপদ্ম,nilpadam
কারাদণ্ড,karadand
কাঁচ,kaanch
কার্ত্তিক,karttik
কার্ত্তিক_মাস,karttik_maas
আজীবন_কারাবাস,ajiban_karawas
যাবজ্জীবন_কারাদন্ড,yavajjiban_karadand
গর্ভাবস্হা,garbhavsha
গর্ভকাল,garbhakal
যমরাজ,yamraj
যমদেব,yamadev
মৃত্যুদেবতা,mrityudevatha
কাল_দেবতা,kaal_devatha
যম,yama
বই,bai
পুস্তক,pustak
হিসাবখাতা,hisabkhata
লেখার_খাতা,lekhar_khaata
কারিগর,carigar
কম_খরচ,kam_kharch
কেল্লা,kaila
দূর্গ,durg
পাল্লা,palla
কিস্তি,kisti
বাহান্ন,bahann
52,52
বিবরণ,bivaran
কাদা,kada
কর্দম,kardam
পাঁক,paak
কৃমি,krumi
গুণগান,gungan
গুণকীর্ত্তণ,gunakirttan
যশস্বী,yashaswi
কীর্তিমান,kirtiman
কুমোর,kumor
কুম্ভকার,kumbhakar
কুয়ো,kuyo
কূপ,kup
কুকুর,kukur
কুটীর,kuti
কুঁড়েঘর,kundeghar
আনাজের_গুদাম,anajer_gudaam
কুঠার,kuthar
কুটকুট_করা,kutkut_kara
ঈষদুষ্ণ,ishadushna
অল্প_গরম,alp_garam
সামান্য_গরম,samanya_garam
মঙ্গল_গ্রহ,mangal_grah
যুবরাজ,yuvaraj
রাজকুমার,rajkumar
রাজপুত্র,rajputra
অপরিণীতা,aparinita
অনূঢ়া,anooka
কুমারী,kumari
দূর্গা,durga
অষ্টভূজা,ashtabhuja
আদি_শক্তি,adi_shakti
চামুন্ডা,chamunda
জগদম্বা,jagdamba
মায়া,maya
মহামায়া,mahamaya
শিবানী,shivani
গায়ত্রী,gayatri
অপরাজিতা,aparajita
সিংহবাহিনী,singhvaahini
অপরা,apara
মাতেশ্বরী,mateshwari
পরমেশ্বরী,parameshwari
কৌশিকী,kaushiki
শুভঙ্করী,shubhankari
বিজয়া,vijaya
ত্রিনয়না,trinaina
কালদমনী,kaldamani
ভূতনায়িকা,bhutanyika
পর্বতাত্মজা,parvtatmaja
ভালচন্দ্র,bhalchandra
ঈশানী,ishani
শাম্ভবী,shaambhavi
বামদেবী,vamdevi
অমৃতমালিনী,amritmalini
চামুন্ডেশ্বরী,chamundeshwari
রেবতী,revati
শুম্ভঘাতিনী,shumbhaghatini
শুম্ভমর্দিনী,shumbhamardini
যুবরাণী,yuvarani
রাজকুমারী,rajkumari
রাজকন্যা,rajakanya
বালিকা,balika
মেয়ে,may
সীতা,sita
জানকী,janaki
মৈথিলী,maithili
জনক_দুহিতা,janaka_duhita
ক্ষিতিজা,kshitija
ধরণীজা,dharnija
ম্লান_হওয়া,mlan_haoya
ম্রিয়মাণ_হওয়া,mriyaman_haoya
মিইয়ে_যাওয়া,mii_yawa
হরিণ,harin
মৃগ,mrug
কুষ্ঠ_রোগ,kushta_rog
কুস্তী,kusti
মল্লযুদ্ধ,mallayuddh
ফুল,phul
পুষ্প,pushpa
পুষ্পক,pushpak
প্রসূন,prasoon
কৌমার্য্য,kaumary
ঝাঁটা,jhanta
ঝাড়ু,jharu
তুলি,tuli
তুলিকা,tulika
ব্রাশ,brush
তুলি_কলম,tuli_kalam
ঝাঁপ_দেওয়া,jhap_dewa
নদী,nadee
তটিনী,tatini
তরঙ্গিনী,tarangini
কল্লোলিনী,kallolini
শকুন,shakun
ঈগল,eagle
তোতাপাখি,totapakhi
টিয়াপাখি,tiapakhi
রাজহংস,rajhans
রাজহাঁস,razhas
গরু,garu
গাভী,gabhi
রোহিনী,rohini
ধেনু,dhenu
উভচর_প্রাণী,ubhachar_praani
জোঁক,jok
মাছ,machh
ব্যাঙ,ban
ভেক,vek
দর্শনীয়,darshanin
দেখার_যোগ্য,dekhar_yogya
শোনার_মতো,shonar_mato
শ্রব্য,shravya
জাঁতি,janti
অল্প_শিক্ষিত,alp_shikshit
পান্ডিত্যপূর্ণ,pandityapurna
পেয়ারা,paara
পেয়ারা_গাছ,paara_galle
ছারপোকা,charpoka
গান্ধিপোকা,gandhipoka
চিকিতসকীয়,chikitskian
ট্রাস্ট,trust
মন্ত্রতন্ত্র,mantratantra
মন্ত্র,mantras
জাদু,jaadu
মাকড়সা,makarsa
জীবাণু,jivanu
বলদ,balad
অর্জুন,arjun
ধনঞ্জয়,dhananjay
পার্থ,parth
সব্যসাচী,savyasachi
কৌন্তেয়,kaunteya
বাসবী,vasavi
খোলোস,kholos
প্রধান_কার্যালয়,pradhan_caralay
কেন্দ্রীয়_কার্যালয়,centrian_caralay
মুখ্য_কার্যালয়,mukhya_caralay
সদর,sadar
রাজধানী,rajdhani
ন্যূনতম,nyuntam
কদলী,kadali
রম্ভা,rambha
চুল,chul
কেশ,kesh
কুন্তল,kuntal
অলুক,alook
চিকুর,chikur
কেবল,kable
কেবলমাত্র,kevalmatra
স্ত্রীকেশর,strikeshwar
পরাগরেণু,paragarenu
কুসুমরেণু,kusumrenu
পরাগকণা,paragakana
পুষ্পরেণু,pushparenu
কাঁচি,kanchi
জেল,gel
জেলখানা,gelkhana
গর্ভাশয়,garbhasha
জরায়ু,jarayu
গর্ভথলি,garbhathli
নগরাধিপতি,nagradhipati
নগরপাল,nagarpal
নগর_প্রশাসক,nagar_prashasak
কোমলহৃদয়যুক্ত,komalhridamyukt
হৃদয়বান,hridayavan
সুকুমার,sukumar
বিনম্র,binamra
বিনয়ী,vinayi
ভাবুক,bhaabhuk
অনুভূতিপ্রবণ,anubhutipravan
ভাবপ্রবণ,bhavapravan
সংবেদনশীল,sanvedanshil
না_খাওয়া,na_khawa
বাষট্টি,barutti
62,62
বঞ্চিত,banchit
রিক্ত,rikt
শব্দকোষ,shabdakosh
শব্দকোশ,shabdakosh
অভিধান,abhidhan
